"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"668","PTGDS_HUMAN","AR_vs_STA",-1.0576214741362,0.787241381607608,-1.34345259134683,10,0.208816407028225,0.443970018546496,NA,0.475308641975309,0.216049382716049
"669","PTGR1_HUMAN","AR_vs_STA",-0.813767025090842,0.0589040029558809,-13.8151396213319,1,0.0460010840780991,0.226081959724228,NA,0.875,0
"670","PTMA_HUMAN","AR_vs_STA",1.17863474095827,0.662002971575405,1.78040702468965,7,0.118224575944122,0.337903488796561,NA,0.683333333333333,0.133333333333333
"671","PTPRG_HUMAN","AR_vs_STA",-1.49433345257465,0.305431520264276,-4.8925318882664,8,0.0012050934466834,0.118360638145514,NA,0.885416666666667,0.145833333333333
"672","PTPRJ_HUMAN","AR_vs_STA",-0.0991437792208814,0.443238513100639,-0.223680425528299,5,0.831857993310003,0.917376104771779,NA,0.75,0.1875
"673","PTPRS_HUMAN","AR_vs_STA",-0.94499426314988,0.678542853434711,-1.39268177148491,2,0.298338103575837,0.516438575383111,NA,0.944444444444444,0
"674","PVR_HUMAN","AR_vs_STA",-0.11284627496412,0.757569843807387,-0.14895824574666,9,0.884870909787169,0.945539340398176,NA,0.516666666666667,0.433333333333333
"675","PVRL1_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.766666666666667,0.183333333333333
"676","PVRL2_HUMAN","AR_vs_STA",-1.10315004948012,0.560398517140403,-1.96850993665948,9,0.0805349114638072,0.293608543665142,NA,0.685185185185185,0.296296296296296
"677","PVRL3_HUMAN","AR_vs_STA",-1.96379282134386,0.56661234654026,-3.46584897652653,5,0.0179291678335649,0.178821178631974,NA,0.733333333333333,0.2
"678","PVRL4_HUMAN","AR_vs_STA",-1.84748919217324,0.583518951666485,-3.16611686200929,8,0.0132720608495533,0.161125421497176,NA,0.75,0.326923076923077
"679","PXDC2_HUMAN","AR_vs_STA",-0.472295009904402,0.343109663524611,-1.37651328456543,6,0.217823404367366,0.457623057246573,NA,0.722222222222222,0.388888888888889
"680","QOR_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.966666666666667,0
"681","QPCT_HUMAN","AR_vs_STA",-2.95575999189727,0.694380719643906,-4.25668499755156,10,0.0016717604257841,0.118360638145514,NA,0.5625,0.395833333333333
"682","QSOX1_HUMAN","AR_vs_STA",-0.985232487920522,0.434814214745716,-2.26587000725516,9,0.0496974745226062,0.233987004367754,NA,0.686507936507937,0.21031746031746
"683","R4RL2_HUMAN","AR_vs_STA",-0.63791747274366,0.531673427284098,-1.19982951941435,6,0.275428633241554,0.49793816041151,NA,0.666666666666667,0.222222222222222
"684","RAB6B_HUMAN;RAB6A_HUMAN;RB39A_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.75,0
"685","RABP2_HUMAN","AR_vs_STA",1.9868491162377,0.862227399924447,2.30432147761925,7,0.0546420403432175,0.244851674449354,NA,0.625,0
"686","RAGE_HUMAN","AR_vs_STA",0.845182483900232,1.16087762019628,0.728054765804967,2,0.542281656382552,0.728919281574509,NA,0.666666666666667,0
"687","RARR2_HUMAN","AR_vs_STA",-0.21982341603893,0.195484219118897,-1.12450722124648,2,0.377624031217619,0.588301792823297,NA,0.916666666666667,0.0833333333333333
"688","REG1A_HUMAN","AR_vs_STA",-1.65296977240931,1.06481793934913,-1.55234966591537,10,0.151626755852435,0.385053658956876,NA,0.472222222222222,0.405555555555556
"689","REG3A_HUMAN","AR_vs_STA",1.31625244326961,NA,NA,0,NA,NA,NA,0.991666666666667,0
"690","RET2_HUMAN","AR_vs_STA",1.6667899515003,1.92269937710356,0.866900968164472,1,0.545310571121955,0.728919281574509,NA,0.958333333333333,0
"691","RET4_HUMAN","AR_vs_STA",1.11829556496124,0.839976423851779,1.3313416105576,10,0.212629116822364,0.450722798533633,NA,0.590579710144927,0.286231884057971
"692","RETN_HUMAN","AR_vs_STA",-0.625006536425961,0.476431424012937,-1.31184994298149,8,0.225962504420941,0.462777353996538,NA,0.642857142857143,0.238095238095238
"693","RGMA_HUMAN","AR_vs_STA",-1.43613251744929,0.456127370939806,-3.14853395991185,2,0.0877939237826464,0.304696559010361,NA,0.666666666666667,0
"694","RHOC_HUMAN;RHOA_HUMAN","AR_vs_STA",0.459170078259604,0.704869832858774,0.651425350972003,1,0.632430657990181,0.792190417239692,NA,0.75,0
"695","RISC_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.854166666666667,0.0208333333333333
"696","RL29_HUMAN","AR_vs_STA",-1.48416984752401,0.682325288145131,-2.1751646513918,4,0.0952581105107546,0.30517077937382,NA,0.5,0
"697","RL40_HUMAN;RS27A_HUMAN;UBB_HUMAN;UBC_HUMAN","AR_vs_STA",0.500840970681703,0.4973260742098,1.00706758936275,9,0.34020903205462,0.557564802533961,NA,0.786458333333333,0.244791666666667
"698","RLA1_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.916666666666667,0
"699","RM33_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"700","RNAS1_HUMAN","AR_vs_STA",-2.43863410712924,1.19641017948781,-2.03829267665814,10,0.0688436386242965,0.275374554497186,NA,0.394736842105263,0.342105263157895
"701","RNAS2_HUMAN","AR_vs_STA",-2.81194625802419,1.05020588681799,-2.67751904014182,10,0.0231912787104358,0.183021957307724,NA,0.327380952380952,0.327380952380952
"702","RNAS4_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.979166666666667,0
"703","RNF13_HUMAN","AR_vs_STA",-0.262829165147538,0.432471318424459,-0.607737794277443,7,0.562550773352121,0.737566569506114,NA,0.25,0
"704","RNT2_HUMAN","AR_vs_STA",-1.20416125552336,0.569372110224896,-2.11489329016787,9,0.0635626699717786,0.261833143834064,NA,0.673076923076923,0.237179487179487
"705","ROBO4_HUMAN","AR_vs_STA",-2.00723504156622,0.797906192405299,-2.51562785283741,10,0.0306158970919992,0.200704214269772,NA,0.5,0.441176470588235
"706","ROR1_HUMAN","AR_vs_STA",-0.61060500370522,0.467892482344332,-1.30501135783555,8,0.228172481812722,0.465550769808089,NA,0.722222222222222,0.277777777777778
"707","ROR2_HUMAN","AR_vs_STA",-1.31725865266432,0.580898335483217,-2.26762338984595,10,0.0467590302204457,0.226081959724228,NA,0.35,0.15
"708","S10A2_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.916666666666667,0
"709","S10A6_HUMAN","AR_vs_STA",2.55593625894782,0.381444350002354,6.70067929681497,1,0.0943121759026528,0.304949115298519,NA,0.972222222222222,0
"710","S10A7_HUMAN;S1A7A_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.972222222222222,0
"711","S10A8_HUMAN","AR_vs_STA",-1.12659342708828,0.631951843109915,-1.7827203755656,4,0.149210527777959,0.384149286061073,NA,0.879166666666667,0.129166666666667
"712","S10A9_HUMAN","AR_vs_STA",-1.25831034065213,1.48619946916073,-0.846663161145329,8,0.421785908380019,0.623433033680696,NA,0.57843137254902,0.264705882352941
"713","S10AB_HUMAN","AR_vs_STA",-1.64809621416787,1.58785667329304,-1.03793764379873,3,0.375610761711101,0.588301792823297,NA,0.916666666666667,0.0555555555555556
"714","S10AC_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.965277777777778,0.00694444444444444
"715","S12A1_HUMAN","AR_vs_STA",-0.696634080907302,0.708215834813167,-0.983646575893181,2,0.428995820212707,0.62883859360372,NA,0.946969696969697,0.0378787878787879
"716","S28A1_HUMAN","AR_vs_STA",0.651775042683722,0.764509202572294,0.852540480207089,4,0.441952928677107,0.638576884700799,NA,0.541666666666667,0.0416666666666667
"717","S100P_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.958333333333333,0
"718","SAA4_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"719","SAMP_HUMAN","AR_vs_STA",-0.688984908858928,1.01983650264436,-0.675583691182304,3,0.547719008188755,0.728919281574509,NA,0.722222222222222,0.138888888888889
"720","SAP3_HUMAN","AR_vs_STA",-0.920390480059844,1.02156628357056,-0.900960118655164,10,0.388792638374535,0.59710452921729,NA,0.666666666666667,0.296296296296296
"721","SAP_HUMAN","AR_vs_STA",-1.76166620793196,0.607403585315017,-2.90032237300396,7,0.0229753640219572,0.183021957307724,NA,0.869047619047619,0.119047619047619
"722","SBP1_HUMAN","AR_vs_STA",-0.690479212723112,0.748370752016196,-0.922643236474545,3,0.4242411468138,0.625755691550355,NA,0.928571428571429,0.0476190476190476
"723","SCTM1_HUMAN","AR_vs_STA",-2.18613060628869,0.460971289130163,-4.74244417784423,10,0.000789189514805555,0.116968316096934,NA,0.593137254901961,0.181372549019608
"724","SCUB2_HUMAN","AR_vs_STA",-0.242188051967414,0.470306164151896,-0.514958277028224,7,0.622439426468727,0.788272221138693,NA,0.777777777777778,0.277777777777778
"725","SDC1_HUMAN","AR_vs_STA",0.0568271236907627,0.545905164179846,0.104097061943238,2,0.92659086194698,0.964096574515704,NA,0.888888888888889,0.111111111111111
"726","SDCB1_HUMAN","AR_vs_STA",-0.590665919115417,0.514470162623483,-1.14810529750332,7,0.288642656156818,0.506853524367977,NA,0.634615384615385,0.211538461538462
"727","SDF1_HUMAN","AR_vs_STA",-2.8449622311779,1.28835801917305,-2.20820780314154,2,0.157894957212199,0.391641459994391,NA,0.805555555555556,0.0277777777777778
"728","SE6L2_HUMAN","AR_vs_STA",0.0430590108043934,0.605231501390093,0.0711446953859732,6,0.945594724048205,0.974077976282591,NA,0.333333333333333,0
"729","SEMG1_HUMAN","AR_vs_STA",3.79648316648538,1.06731434465478,3.55704313869533,3,0.0378998959075303,0.212961319861361,NA,0.964583333333333,0.0375
"730","SEMG2_HUMAN","AR_vs_STA",1.84249616052692,1.24832063819827,1.47597989182189,3,0.236429319940688,0.471942391798469,NA,0.969961240310077,0.0377906976744186
"731","SFPQ_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.75,0
"732","SFRP3_HUMAN","AR_vs_STA",0.452072610682841,NA,NA,0,NA,NA,NA,0.958333333333333,0
"733","SFRP4_HUMAN","AR_vs_STA",0.874556056703554,NA,NA,0,NA,NA,NA,0.916666666666667,0
"734","SH3L3_HUMAN","AR_vs_STA",0.550258175418926,0.678841934450728,0.810583653563118,10,0.436470661398846,0.635846148704491,NA,0.490740740740741,0.268518518518519
"735","SHPS1_HUMAN","AR_vs_STA",-0.0463507572442792,0.591405106789186,-0.0783739550304587,8,0.939455458625231,0.972418808050678,NA,0.513888888888889,0.208333333333333
"736","SHSA2_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"737","SHSA5_HUMAN","AR_vs_STA",0.480354668866728,0.415705890703131,1.15551566530426,5,0.300093923491667,0.516950116379805,NA,0.6875,0.125
"738","SHSA6_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.944444444444444,0
"739","SHSA7_HUMAN","AR_vs_STA",0.11984266033351,0.900172578135927,0.133132982768349,5,0.89928044376848,0.954397603231421,NA,0.777777777777778,0.361111111111111
"740","SIAE_HUMAN","AR_vs_STA",-1.00946010391782,0.635938151442868,-1.58735578550756,8,0.151093955455269,0.385053658956876,NA,0.773809523809524,0.19047619047619
"741","SIRB1_HUMAN","AR_vs_STA",-1.04839642140816,0.496664815063232,-2.11087314746603,9,0.0639790026600184,0.261833143834064,NA,0.666666666666667,0.277777777777778
"742","SLAF5_HUMAN","AR_vs_STA",-1.17608288372734,0.486186138602365,-2.41899715016191,9,0.0386741841580875,0.213916581124422,NA,0.523809523809524,0.44047619047619
"743","SLIK1_HUMAN","AR_vs_STA",-0.411024223888027,0.158118682656302,-2.59946653351178,4,0.0600818549938102,0.256252730937456,NA,0.916666666666667,0.0833333333333333
"744","SLPI_HUMAN","AR_vs_STA",-0.56191121214375,1.09077130683795,-0.515150342350572,6,0.624869878650406,0.788272221138693,NA,0.625,0.180555555555556
"745","SLUR1_HUMAN","AR_vs_STA",-1.20290190737911,0.817242051511931,-1.47190407683218,9,0.175130516637644,0.409215860658257,NA,0.3125,0.229166666666667
"746","SLUR2_HUMAN","AR_vs_STA",-0.400931966452596,0.969118323156685,-0.413707962043943,10,0.687820759146119,0.823988320601442,NA,0.453703703703704,0.231481481481481
"747","SODC_HUMAN","AR_vs_STA",-0.532089199801996,0.633827012778745,-0.839486467244867,10,0.420812403924919,0.623295359788373,NA,0.689393939393939,0.325757575757576
"748","SODE_HUMAN","AR_vs_STA",-1.08878096956414,0.567295467423585,-1.91924849057744,9,0.0871613534035716,0.303991321230191,NA,0.541666666666667,0.381944444444444
"749","SORL_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.944444444444444,0
"750","SPB3_HUMAN","AR_vs_STA",-2.64094945600809,1.32923490310229,-1.9868192219783,5,0.103670523392795,0.317743422346747,NA,0.630434782608696,0.213768115942029
"751","SPB4_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0.0833333333333333
"752","SPB13_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0.0555555555555556
"753","SPHM_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.95,0
"754","SPIT1_HUMAN","AR_vs_STA",-1.06455439283006,0.293664249272346,-3.62507317614539,8,0.00673291218241623,0.153771026617764,NA,0.606060606060606,0.287878787878788
"755","SPIT2_HUMAN","AR_vs_STA",-0.731207408937455,0.566473880856017,-1.29080516092375,10,0.225814452694386,0.462777353996538,NA,0.464285714285714,0.464285714285714
"756","SPR1A_HUMAN","AR_vs_STA",-1.41036466469207,1.22009239250147,-1.15594906857873,5,0.299932197924323,0.516950116379805,NA,0.683333333333333,0.208333333333333
"757","SPR1B_HUMAN","AR_vs_STA",-2.53683002574097,0.797706219054254,-3.18015575802905,4,0.0335302093806196,0.206935818599328,NA,0.708333333333333,0.208333333333333
"758","SPR2D_HUMAN;SPR2G_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"759","SPR2F_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.916666666666667,0
"760","SPRL1_HUMAN","AR_vs_STA",-0.147764378919452,0.37453345612236,-0.394529184253108,10,0.701473565651867,0.836099805524448,NA,0.833333333333333,0.214285714285714
"761","SPRR3_HUMAN","AR_vs_STA",-1.96755890282759,1.3103311727166,-1.50157375768479,5,0.193512142621537,0.43153773754159,NA,0.720430107526882,0.228494623655914
"762","SRC8_HUMAN","AR_vs_STA",-1.02767110527648,0.880217655534735,-1.16751930481577,5,0.295643028582707,0.513027608422933,NA,0.722222222222222,0.111111111111111
"763","SRCRL_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.916666666666667,0
"764","STAB1_HUMAN","AR_vs_STA",1.46300897754891,0.819904462689211,1.78436518414643,2,0.216294387053896,0.455763172720709,NA,0.708333333333333,0.0416666666666667
"765","STOM_HUMAN","AR_vs_STA",0.706210794872963,0.266434960007168,2.6505935814653,3,0.076954747216579,0.288964844729421,NA,0.895833333333333,0
"766","STX4_HUMAN","AR_vs_STA",-1.38581158352205,0.979157506031316,-1.41531017735744,7,0.199891287864135,0.436799480888295,NA,0.416666666666667,0.166666666666667
"767","SULF2_HUMAN","AR_vs_STA",-2.18437180352558,1.05160539719468,-2.07717819759458,10,0.0645024898625739,0.262458407027025,NA,0.333333333333333,0.333333333333333
"768","SUMO4_HUMAN;SUMO2_HUMAN;SUMO3_HUMAN","AR_vs_STA",-1.21134793627934,0.359363095863532,-3.37081895782463,1,0.18359685643684,0.422034332328839,NA,0.75,0
"769","SUSD2_HUMAN","AR_vs_STA",-1.2885210350473,0.552368990476182,-2.3327179064424,8,0.0479577783274643,0.229419642269221,NA,0.788461538461538,0.301282051282051
"770","SUSD5_HUMAN","AR_vs_STA",0.380984375339029,0.947235348933618,0.402206669934705,1,0.756551996227917,0.873799042951656,NA,0.916666666666667,0
"771","TAF10_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"772","TAGL2_HUMAN;TAGL3_HUMAN","AR_vs_STA",0.399887360658264,0.320930914130979,1.24602318770407,4,0.280750458566889,0.501947789558982,NA,0.941666666666667,0.0416666666666667
"773","TALDO_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.944444444444444,0
"774","TARSH_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"775","TBA1B_HUMAN;TBA4A_HUMAN","AR_vs_STA",0.119241490326333,0.328734902347273,0.362728415738367,5,0.731636530113287,0.855587153347784,NA,0.930555555555556,0.0763888888888889
"776","TBCA_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"777","TENA_HUMAN","AR_vs_STA",-0.410757648801197,0.650109703903151,-0.631828207354968,8,0.545126915993189,0.728919281574509,NA,0.894144144144144,0.141891891891892
"778","TENX_HUMAN;TENXA_HUMAN","AR_vs_STA",-1.31968549804236,0.438090881416089,-3.01235555000961,9,0.0146597790656353,0.162499614210027,NA,0.864583333333333,0.246527777777778
"779","TETN_HUMAN","AR_vs_STA",-1.24233295045707,0.734310143601974,-1.69183683663025,9,0.124931086616083,0.349609523020502,NA,0.635416666666667,0.494791666666667
"780","TFF1_HUMAN","AR_vs_STA",-0.265091291401488,0.60647476962704,-0.437101928517999,6,0.677330562431419,0.821147325687405,NA,0.71969696969697,0.204545454545455
"781","TFF2_HUMAN","AR_vs_STA",-1.3186421285515,0.704995886749301,-1.87042527954551,9,0.0942346819622923,0.304949115298519,NA,0.583333333333333,0.429487179487179
"782","TFF3_HUMAN","AR_vs_STA",-0.809025139872266,1.06616094861749,-0.758820833684952,9,0.467366431266329,0.659154249674425,NA,0.762820512820513,0.256410256410256
"783","THBG_HUMAN;CON__Q9TT36","AR_vs_STA",-1.29737562858697,0.64180104480759,-2.02146076121755,9,0.0739473766350525,0.282404845030351,NA,0.719298245614035,0.346491228070175
"784","THIO_HUMAN","AR_vs_STA",-1.6026455639884,0.660187026137149,-2.42756294888998,7,0.0455832925118873,0.225685112576337,NA,0.611111111111111,0.111111111111111
"785","THRB_HUMAN;CON__P00735","AR_vs_STA",-1.04740909540627,0.390548106154865,-2.68189521060163,10,0.0230177173738277,0.183021957307724,NA,0.655701754385965,0.208333333333333
"786","THTM_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.947916666666667,0.0104166666666667
"787","THY1_HUMAN","AR_vs_STA",-1.40618929480647,0.5332804686409,-2.636866297373,10,0.0248673636765053,0.183955368116811,NA,0.62037037037037,0.398148148148148
"788","TIF1B_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"789","TIMP1_HUMAN","AR_vs_STA",0.0083031268818166,0.573685592800617,0.0144733055632135,3,0.989361093144409,0.993571140349278,NA,0.925925925925926,0.0648148148148148
"790","TIMP2_HUMAN","AR_vs_STA",-0.8444801587478,0.354699363789187,-2.38083358742564,8,0.0444877578780098,0.223268660305767,NA,0.361111111111111,0.194444444444444
"791","TINAL_HUMAN","AR_vs_STA",-0.055438597529207,0.829648860631374,-0.0668217605783457,5,0.949313281970321,0.974077976282591,NA,0.583333333333333,0.166666666666667
"792","TITIN_HUMAN","AR_vs_STA",1.45514103029146,0.171345150599312,8.49245528806527,1,0.0746193712717722,0.282516122248207,NA,0.9375,0
"793","TKT_HUMAN","AR_vs_STA",0.978311732662118,NA,NA,0,NA,NA,NA,0.981481481481482,0
"794","TM11D_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"795","TMED7_HUMAN","AR_vs_STA",-1.82440138572416,0.602272385489029,-3.02919647269366,2,0.0938843355587708,0.304949115298519,NA,0.75,0.0833333333333333
"796","TMED9_HUMAN;TMED4_HUMAN","AR_vs_STA",-0.165722827482148,0.0322651247861869,-5.13628348194382,1,0.122414214888082,0.345295873070765,NA,0.75,0
"797","TMM59_HUMAN","AR_vs_STA",-0.0953395181510619,0.194063521687662,-0.491279954738259,2,0.671849081704328,0.818577213728423,NA,0.833333333333333,0
"798","TNR1B_HUMAN","AR_vs_STA",-0.0831259843227728,0.629502961410465,-0.132050187876036,8,0.898205350273958,0.954397603231421,NA,0.680555555555556,0.375
"799","TNR5_HUMAN","AR_vs_STA",-0.0242146980124123,0.50824336776248,-0.047643903587009,2,0.966329774633809,0.977373543486767,NA,0.916666666666667,0.05
"800","TNR14_HUMAN","AR_vs_STA",-1.06840503447212,0.484758417939577,-2.20399480428475,7,0.0633563245572171,0.261833143834064,NA,0.483333333333333,0.233333333333333
"801","TNR16_HUMAN","AR_vs_STA",-1.12763570664654,0.80609745008052,-1.39888261218778,8,0.199401965368224,0.436799480888295,NA,0.583333333333333,0.277777777777778
"802","TPD54_HUMAN","AR_vs_STA",0.347757628085881,0.598918132891116,0.58064301110266,2,0.620190124335323,0.788272221138693,NA,0.666666666666667,0
"803","TPIS_HUMAN","AR_vs_STA",-0.252267894890486,0.525592904624008,-0.479968227636083,9,0.642699785775056,0.801050550909314,NA,0.811904761904762,0.152380952380952
"804","TPM4_HUMAN;TPM3_HUMAN","AR_vs_STA",-2.01148590642184,1.07735616951656,-1.86705749067594,8,0.0988530101415921,0.312446121340389,NA,0.744444444444444,0.188888888888889
"805","TPP1_HUMAN","AR_vs_STA",-1.72791285688489,0.636315661084563,-2.71549635276894,9,0.0237825142264274,0.183021957307724,NA,0.685185185185185,0.194444444444444
"806","TR10C_HUMAN","AR_vs_STA",-1.3452578071761,1.10047714899836,-1.22243138660402,6,0.267381750839399,0.492985103110142,NA,0.666666666666667,0.166666666666667
"807","TR19L_HUMAN","AR_vs_STA",-2.08942463261363,0.742209839383491,-2.81514003418385,7,0.0259536769270845,0.185703132087633,NA,0.633333333333333,0.233333333333333
"808","TRBM_HUMAN","AR_vs_STA",-0.205449391225921,0.448374602578237,-0.458209251916922,8,0.65899207739362,0.811419810077709,NA,0.770833333333333,0.291666666666667
"809","TRFE_HUMAN;CON__Q2HJF0","AR_vs_STA",1.03573858308434,0.442245269006733,2.34200036873333,10,0.0411988189747636,0.219022680263394,NA,0.584943639291465,0.280595813204509
"810","TRFL_HUMAN","AR_vs_STA",0.113783736065575,1.21655237607537,0.0935296648983123,10,0.927330179724851,0.964096574515704,NA,0.798406862745098,0.386642156862745
"811","TRFM_HUMAN","AR_vs_STA",-1.11965317947279,0.348082806814496,-3.21662879508291,5,0.0235539709896355,0.183021957307724,NA,0.773809523809524,0.31547619047619
"812","TRI17_HUMAN","AR_vs_STA",0.506962664113807,0.958290462879807,0.529028184826454,4,0.624782116585483,0.788272221138693,NA,0.5,0
"813","TS101_HUMAN","AR_vs_STA",0.427347574035642,0.811556376119313,0.526577803601428,4,0.626335206865981,0.788272221138693,NA,0.75,0
"814","TSN1_HUMAN","AR_vs_STA",-0.7664230374974,0.348203932721783,-2.2010751903534,7,0.0636299493741737,0.261833143834064,NA,0.733333333333333,0.183333333333333
"815","TSN8_HUMAN","AR_vs_STA",0.83017292351105,NA,NA,0,NA,NA,NA,0.916666666666667,0
"816","TSP2_HUMAN","AR_vs_STA",0.30929557142836,0.919996800227417,0.336192007789489,3,0.758867570226972,0.87504599303045,NA,0.833333333333333,0.111111111111111
"817","TSP4_HUMAN","AR_vs_STA",-0.202584324728981,0.628891296003976,-0.322129318717268,5,0.760387325198256,0.87537272559409,NA,0.916666666666667,0
"818","TTHY_HUMAN","AR_vs_STA",-0.0120805892179771,0.454779332708399,-0.0265636284437822,10,0.979330412823586,0.989109746475177,NA,0.661290322580645,0.209677419354839
"819","TWSG1_HUMAN","AR_vs_STA",-0.797795583307183,0.541476793163469,-1.47336985329736,9,0.174743993183371,0.409215860658257,NA,0.430555555555556,0.194444444444444
"820","TXD17_HUMAN","AR_vs_STA",-0.455729355471651,0.236290857633435,-1.92867959444558,2,0.19356480192022,0.43153773754159,NA,0.875,0.125
"821","TXND5_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.979166666666667,0
"822","UBXN1_HUMAN","AR_vs_STA",-1.83821739869177,0.49572401776188,-3.70814673654717,2,0.0656452960900338,0.265582112181394,NA,0.666666666666667,0
"823","UFO_HUMAN","AR_vs_STA",-2.21913865981742,0.802192883346601,-2.76634049726244,10,0.0199119521287527,0.183021957307724,NA,0.452380952380952,0.380952380952381
"824","UK114_HUMAN","AR_vs_STA",-0.206018751737224,0.650471889199468,-0.316721990846938,3,0.772214699327706,0.880399367349462,NA,0.791666666666667,0.208333333333333
"825","UPAR_HUMAN","AR_vs_STA",0.600953348396898,0.461375539972978,1.3025253753853,6,0.240495352237847,0.474291669594417,NA,0.777777777777778,0.222222222222222
"826","UPK2_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.75,0
"827","UROK_HUMAN","AR_vs_STA",-2.26548590466307,0.530926736739918,-4.26704053100428,10,0.00164465823470561,0.118360638145514,NA,0.586805555555556,0.503472222222222
"828","UROM_HUMAN","AR_vs_STA",-1.58690903504037,1.11056570659395,-1.42891953678936,10,0.183511196959837,0.422034332328839,NA,0.457547169811321,0.400943396226415
"829","UTER_HUMAN","AR_vs_STA",1.37884766812962,0.862809706174521,1.59809012145109,10,0.141106615895699,0.372918800890963,NA,0.65,0.35
"830","VAS1_HUMAN","AR_vs_STA",-1.09303579493329,0.421503489973627,-2.59318326166572,6,0.0410361000131396,0.219022680263394,NA,0.694444444444444,0.138888888888889
"831","VASN_HUMAN","AR_vs_STA",-1.73912484826402,0.532420913187897,-3.26644728857647,10,0.00848111536377671,0.159547603406662,NA,0.543560606060606,0.361742424242424
"832","VATA_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"833","VCAM1_HUMAN","AR_vs_STA",0.308674212454231,0.514758334469209,0.599648790091993,10,0.562080210394871,0.737566569506114,NA,0.730769230769231,0.346153846153846
"834","VGF_HUMAN","AR_vs_STA",-0.361901479534829,2.33847047947907,-0.154759909398321,3,0.886836366537745,0.945539340398176,NA,0.861111111111111,0
"835","VIME_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.976190476190476,0
"836","VINC_HUMAN","AR_vs_STA",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.972222222222222,0
"837","VMO1_HUMAN","AR_vs_STA",-1.17775061020023,0.866900875215517,-1.35857586936619,10,0.204135869781141,0.439988125550791,NA,0.678571428571429,0.392857142857143
"838","VSIG4_HUMAN","AR_vs_STA",-0.403924356974445,0.290152521104407,-1.3921104508656,3,0.258138487247832,0.486506818023597,NA,0.933333333333333,0.0583333333333333
"839","VTCN1_HUMAN","AR_vs_STA",0.799052156397033,0.976248972313774,0.818492186991221,7,0.440046187784222,0.637122087834824,NA,0.416666666666667,0.166666666666667
"840","VTDB_HUMAN;CON__Q3MHN5;CON__ENSEMBL:ENSBTAP00000018229","AR_vs_STA",1.12145292691803,0.426247083674132,2.63099260938379,10,0.0251193228167859,0.183955368116811,NA,0.56992337164751,0.340038314176245
